cntry,essround,dweight,pweight,anweight,sclmeet,wkhtot
HR,10,0.9209553,0.2174289,0.25432393,7,40
HR,10,1.1164107,0.2174289,0.18680954,6,40
HR,10,0.94678354,0.2174289,0.27257952,7,48
HR,10,1.0669754,0.2174289,0.19514649,6,40
HR,10,1.0290562,0.2174289,0.14974661,6,60
HR,10,1.0854259,0.2174289,0.22765069,6,20
HR,10,0.9838206,0.2174289,0.24828748,7,40
HR,10,1.0854259,0.2174289,0.19042006,5,55
HR,10,1.0882721,0.2174289,0.20897798,5,42
HR,10,1.2311872,0.2174289,0.26043397,6,40
HR,10,0.8744032,0.2174289,0.24611712,4,666
HR,10,0.8974761,0.2174289,0.16530736,4,40
HR,10,1.1330414,0.2174289,0.31289196,6,48
HR,10,1.0854259,0.2174289,0.18968283,7,40
HR,10,1.0854259,0.2174289,0.19042006,4,40
HR,10,0.9838206,0.2174289,0.17344016,2,40
HR,10,0.84795046,0.2174289,0.21321413,4,888
HR,10,1.1050969,0.2174289,0.2021188,5,20
HR,10,0.9209553,0.2174289,0.23242211,6,46
HR,10,1.0141648,0.2174289,0.19474739,4,8
HR,10,0.8974761,0.2174289,0.25261137,7,666
HR,10,0.9287796,0.2174289,0.17835107,6,40
HR,10,0.994666,0.2174289,0.2918778,2,80
HR,10,1.0294303,0.2174289,0.38516587,2,42
HR,10,0.8974761,0.2174289,0.15744738,2,40
HR,10,1.1102847,0.2174289,0.2791772,7,40
HR,10,1.0854259,0.2174289,0.2739297,6,40
HR,10,0.8744032,0.2174289,0.24611712,4,70
HR,10,0.8744032,0.2174289,0.15339963,5,60
HR,10,1.0854259,0.2174289,0.20696989,6,45
HR,10,0.8974761,0.2174289,0.33579466,2,56
HR,10,1.1164107,0.2174289,0.19681486,6,60
HR,10,0.94678354,0.2174289,0.35105142,7,666
HU,10,1.1930144,0.44962353,0.59140587,6,40
HU,10,1.2348374,0.44962353,0.9703505,2,43
HU,10,0.7703483,0.44962353,0.33040923,4,40
HU,10,0.77847695,0.44962353,0.2290762,2,40
HU,10,0.77127475,0.44962353,0.34466004,4,40
HU,10,0.77127475,0.44962353,0.24966252,3,40
HU,10,1.1542816,0.44962353,0.88012534,6,40
HU,10,0.7978726,0.44962353,0.3540158,4,40
HU,10,0.77847695,0.44962353,0.87198997,3,40
HU,10,0.7887342,0.44962353,0.19653086,2,40
HU,10,1.4110665,0.44962353,0.54748213,2,42
HU,10,1.1720937,0.44962353,0.50272137,2,40
HU,10,0.7887342,0.44962353,0.19653086,5,40
HU,10,1.11896,0.44962353,0.43099627,5,50
HU,10,1.2227335,0.44962353,0.47096726,5,48
HU,10,0.7703483,0.44962353,0.21508591,5,40
HU,10,1.2080162,0.44962353,0.3051089,3,40
HU,10,0.7887342,0.44962353,0.44938976,3,50
HU,10,1.2266772,0.44962353,0.708175,4,43
HU,10,1.1242968,0.44962353,0.45013428,5,40
HU,10,0.7887342,0.44962353,0.35660753,3,666
HU,10,0.77847695,0.44962353,0.57359326,4,666
HU,10,0.77092934,0.44962353,0.47415018,1,40
HU,10,1.2144039,0.44962353,0.549064,6,888
HU,10,0.7887342,0.44962353,0.28994262,3,40
HU,10,0.77847695,0.44962353,0.30349737,4,40
HU,10,0.77847695,0.44962353,0.4494238,2,40
HU,10,0.7978726,0.44962353,0.25643957,6,40
HU,10,1.2174666,0.44962353,0.32018295,4,40
HU,10,1.2634927,0.44962353,0.58188945,3,40
HU,10,1.7685348,0.44962353,0.9124956,6,40
HU,10,0.74152935,0.44962353,0.36759385,4,40
HU,10,0.7703483,0.44962353,0.21508591,3,40
HU,10,0.7887342,0.44962353,0.18874346,4,40
HU,10,0.77847695,0.44962353,0.87198997,4,40
HU,10,0.77847695,0.44962353,0.33795685,4,40
HU,10,0.77847695,0.44962353,0.33795685,2,30
HU,10,0.7978726,0.44962353,0.37973955,3,40
HU,10,1.2080485,0.44962353,0.2930628,2,40
HU,10,0.7703483,0.44962353,0.4221528,4,888
HU,10,0.7703483,0.44962353,0.21508591,4,42
HU,10,1.208933,0.44962353,0.50399053,2,36
HU,10,1.2299812,0.44962353,0.30051592,6,888
HU,10,1.2329286,0.44962353,0.5883542,3,40
HU,10,0.7703483,0.44962353,0.22396024,1,40
HU,10,1.1266625,0.44962353,0.74335265,1,30
HU,10,0.7978726,0.44962353,0.28555587,6,888
HU,10,0.7887342,0.44962353,0.28994262,1,40
HU,10,1.4185065,0.44962353,0.4942509,3,40
HU,10,0.7703483,0.44962353,0.22396024,3,40
HU,10,0.7887342,0.44962353,0.19653086,2,45
HU,10,0.9588811,0.44962353,0.33410347,2,40
HU,10,1.4110665,0.44962353,1.1435769,4,48
HU,10,1.6696346,0.44962353,0.6478043,2,40
HU,10,0.7703483,0.44962353,0.4393868,4,45
HU,10,0.7978726,0.44962353,0.1858878,3,40
HU,10,0.77092934,0.44962353,0.3840966,5,666
HU,10,0.77847695,0.44962353,0.41897947,2,40
HU,10,1.3212618,0.44962353,1.1460695,6,40
HU,10,1.2268091,0.44962353,0.67785436,4,60
HU,10,1.2435786,0.44962353,0.30168205,2,40
HU,10,1.6696346,0.44962353,0.7967506,4,888
HU,10,1.208933,0.44962353,0.9144966,4,666
HU,10,1.2080162,0.44962353,0.3051089,2,40
HU,10,0.77092934,0.44962353,0.32139173,1,40
HU,10,0.77847695,0.44962353,0.57359326,6,30
HU,10,0.7978726,0.44962353,0.25643957,2,40
HU,10,1.2494631,0.44962353,0.98338026,3,50
HU,10,1.2399331,0.44962353,0.7727118,4,40
HU,10,1.3069571,0.44962353,0.50340813,2,40
HU,10,1.4110665,0.44962353,1.1435769,5,45
HU,10,1.2092998,0.44962353,0.66818017,6,40
HU,10,0.77847695,0.44962353,0.41897947,2,40
HU,10,1.2080162,0.44962353,0.3051089,2,40
HU,10,0.77092934,0.44962353,0.5878239,3,40
HU,10,1.0507098,0.44962353,0.3302401,3,40
HU,10,1.2092998,0.44962353,1.2106167,4,45
HU,10,0.7978726,0.44962353,0.3540158,5,40
HU,10,0.7887342,0.44962353,0.28994262,2,888
HU,10,1.2268484,0.44962353,0.60817796,6,888
HU,10,0.7887342,0.44962353,0.35660753,3,30
HU,10,0.7703483,0.44962353,0.21508591,6,40
HU,10,0.7978726,0.44962353,0.19355744,2,40
HU,10,1.2299812,0.44962353,0.30051592,6,40
HU,10,1.1618009,0.44962353,1.1351534,7,666
HU,10,1.2080485,0.44962353,0.2814503,3,40
HU,10,1.7666341,0.44962353,0.44619927,5,40
HU,10,1.2380611,0.44962353,0.3126974,4,40
HU,10,1.2380611,0.44962353,0.3891248,3,40
HU,10,1.2394729,0.44962353,0.35935125,2,40
HU,10,1.4110665,0.44962353,0.6787369,3,45
HU,10,1.3335034,0.44962353,0.46194696,2,40
HU,10,1.2080162,0.44962353,0.31769758,2,40
HU,10,1.7666341,0.44962353,0.46460915,4,40
HU,10,1.2394729,0.44962353,0.28877157,5,40
HU,10,1.6696346,0.44962353,0.82767767,5,40
HU,10,1.7666341,0.44962353,0.44619927,4,40
HU,10,1.1317241,0.44962353,0.5157671,3,40
HU,10,0.77127475,0.44962353,0.39590973,3,168
HU,10,1.2080485,0.44962353,0.5749588,2,40
HU,10,1.2080162,0.44962353,0.5810677,2,40
HU,10,0.7703483,0.44962353,0.4221528,4,40
HU,10,0.77092934,0.44962353,0.47415018,2,888
HU,10,1.224964,0.44962353,0.32215464,4,40
HU,10,1.11896,0.44962353,0.61319304,5,40
HU,10,1.30074,0.44962353,0.94668823,4,50
HU,10,0.77127475,0.44962353,0.18097526,5,40
HU,10,0.77847695,0.44962353,0.33795685,3,40
HU,10,1.2266772,0.44962353,0.34666148,2,50
HU,10,1.6470293,0.44962353,0.43315417,3,40
HU,10,0.77092934,0.44962353,0.30865672,2,40
HU,10,0.7703483,0.44962353,0.4705321,4,666
HU,10,0.7978726,0.44962353,0.48465636,6,666
HU,10,1.1242968,0.44962353,1.0717498,3,40
HU,10,1.3302023,0.44962353,0.39611712,3,40
HU,10,0.7721821,0.44962353,0.35439923,3,40
HU,10,0.77847695,0.44962353,0.30349737,4,40
HU,10,1.2269057,0.44962353,0.3098799,4,40
HU,10,0.7887342,0.44962353,0.18874346,1,40
HU,10,1.3666519,0.44962353,0.34053215,2,40
HU,10,1.2277265,0.44962353,0.4084516,3,55
HU,10,0.9588811,0.44962353,0.301378,3,40
HU,10,1.0507098,0.44962353,0.6318534,1,40
HU,10,1.2080485,0.44962353,0.2814503,2,48
HU,10,1.2435786,0.44962353,0.591869,4,40
HU,10,0.7887342,0.44962353,0.18874346,2,40
HU,10,1.6696346,0.44962353,0.43909922,4,40
HU,10,1.2186363,0.44962353,1.270613,4,36
HU,10,1.2806401,0.44962353,0.35756242,3,40
HU,10,1.2575465,0.44962353,0.57716113,2,48
HU,10,1.139977,0.44962353,0.58101946,6,40
HU,10,0.7978726,0.44962353,0.5176947,4,666
HU,10,1.2299812,0.44962353,0.3981461,4,40
HU,10,1.7685348,0.44962353,0.44667935,5,40
HU,10,1.2180071,0.44962353,0.555089,5,20
HU,10,1.2941065,0.44962353,0.3161834,4,888
HU,10,0.77847695,0.44962353,0.4812805,1,50
HU,10,1.2034478,0.44962353,0.50170386,3,60
HU,10,0.7887342,0.44962353,0.52564746,4,40
HU,10,0.7978726,0.44962353,0.5176947,4,40
HU,10,0.77127475,0.44962353,0.47129977,2,40
HU,10,0.7887342,0.44962353,0.49210167,6,666
HU,10,1.2174666,0.44962353,0.32018295,4,40
HU,10,1.3549606,0.44962353,0.3287025,4,40
HU,10,1.1842272,0.44962353,0.9208366,6,666
HU,10,1.3069571,0.44962353,0.45409927,2,40
HU,10,1.6696346,0.44962353,0.42170006,4,40
HU,10,1.2268091,0.44962353,0.6081587,4,40
HU,10,0.7978726,0.44962353,0.36484516,4,40
HU,10,1.139977,0.44962353,0.36639318,4,40
HU,10,0.77847695,0.44962353,0.57359326,6,40
HU,10,0.7703483,0.44962353,0.4221528,4,40
HU,10,1.217588,0.44962353,0.620576,4,42
HU,10,0.77092934,0.44962353,0.5878239,2,40
HU,10,1.2174666,0.44962353,0.4242025,2,40
HU,10,1.2080485,0.44962353,0.5360108,4,40
HU,10,0.7703483,0.44962353,0.5607831,6,666
HU,10,1.2080485,0.44962353,0.55240744,2,40
HU,10,0.77092934,0.44962353,0.5878239,2,50
HU,10,0.7887342,0.44962353,0.52564746,4,40
HU,10,1.2575465,0.44962353,1.1651605,4,40
HU,10,0.7721821,0.44962353,0.6697948,6,666
HU,10,0.74152935,0.44962353,0.2583714,4,40
HU,10,0.77127475,0.44962353,0.2780093,2,40
HU,10,0.9588811,0.44962353,0.24218477,4,40
HU,10,1.208933,0.44962353,0.50399053,3,36
HU,10,1.2092998,0.44962353,0.42135698,4,50
HU,10,0.7721821,0.44962353,0.25689685,4,40
HU,10,0.77847695,0.44962353,0.41897947,2,40
HU,10,0.77847695,0.44962353,0.21999915,4,47
HU,10,0.7703483,0.44962353,0.22396024,2,40
HU,10,0.77092934,0.44962353,0.30865672,5,45
HU,10,1.1242968,0.44962353,0.85726243,4,50
HU,10,0.77127475,0.44962353,0.2780093,2,40
HU,10,1.3142928,0.44962353,0.82000464,5,666
HU,10,0.77847695,0.44962353,0.21999915,3,40
HU,10,0.77127475,0.44962353,0.18097526,7,40
HU,10,0.77092934,0.44962353,0.47415018,1,30
HU,10,0.77092934,0.44962353,0.6305373,4,160
HU,10,1.224964,0.44962353,0.3850085,5,666
HU,10,1.2268091,0.44962353,0.32263994,2,40
HU,10,0.7887342,0.44962353,0.44938976,3,777
HU,10,1.2019904,0.44962353,0.30358696,5,40
HU,10,1.2277265,0.44962353,1.0636988,4,40
HU,10,0.77127475,0.44962353,0.22520797,4,666
HU,10,0.77847695,0.44962353,0.33795685,2,40
HU,10,0.77092934,0.44962353,0.7348979,2,40
HU,10,1.6470293,0.44962353,0.4159905,2,40
HU,10,0.7887342,0.44962353,0.41290402,6,40
HU,10,0.7887342,0.44962353,0.3594542,2,777
HU,10,1.2394729,0.44962353,0.5499536,5,40
HU,10,0.77092934,0.44962353,1.2602521,3,40
HU,10,0.7887342,0.44962353,0.26037893,4,45
HU,10,0.77127475,0.44962353,0.18844226,2,48
HU,10,1.217081,0.44962353,0.33981642,5,50
HU,10,1.224964,0.44962353,0.30938947,5,40
HU,10,1.1618009,0.44962353,0.38353658,2,40
HU,10,0.77092934,0.44962353,0.30865672,2,40
HU,10,1.217588,0.44962353,0.29537705,4,40
HU,10,1.2342781,0.44962353,0.3446179,4,40
HU,10,0.7721821,0.44962353,0.5619997,4,666
HU,10,1.217081,0.44962353,0.6471666,4,55
HU,10,0.7703483,0.44962353,0.21508591,2,40
HU,10,0.7887342,0.44962353,0.28994262,88,666
HU,10,0.7887342,0.44962353,0.7706436,6,40
HU,10,1.7685348,0.44962353,0.8506827,5,40
HU,10,0.77847695,0.44962353,0.30349737,3,40
HU,10,0.7721821,0.44962353,0.7083025,2,888
HU,10,1.2449241,0.44962353,0.40012357,2,42
HU,10,1.217588,0.44962353,0.620576,4,44
HU,10,1.2399331,0.44962353,0.30895728,4,45
HU,10,1.0507098,0.44962353,0.26537806,5,40
HU,10,1.3511093,0.44962353,0.39280257,6,40
HU,10,0.7721821,0.44962353,0.25689685,2,40
HU,10,0.77847695,0.44962353,0.6065702,4,666
HU,10,1.132353,0.44962353,0.55355144,4,50
HU,10,0.77092934,0.44962353,0.5831688,5,36
HU,10,0.77127475,0.44962353,0.2780093,1,666
HU,10,0.7978726,0.44962353,0.25643957,4,40
HU,10,1.3335034,0.44962353,0.8448992,4,40
HU,10,0.77127475,0.44962353,0.18844226,2,48
HU,10,0.7887342,0.44962353,0.19653086,5,40
HU,10,0.7978726,0.44962353,0.19355744,4,666
HU,10,0.7721821,0.44962353,0.394638,3,48
HU,10,0.7887342,0.44962353,0.18874346,4,40
HU,10,0.7887342,0.44962353,0.5203934,2,40
HU,10,0.7978726,0.44962353,0.25643957,2,40
HU,10,1.2074378,0.44962353,0.61708367,2,777
HU,10,0.77127475,0.44962353,0.738926,6,40
HU,10,0.77127475,0.44962353,0.430894,1,40
HU,10,1.2560654,0.44962353,0.3303342,3,40
HU,10,0.7978726,0.44962353,0.23132129,5,666
HU,10,1.1716582,0.44962353,0.2862662,5,42
HU,10,0.7703483,0.44962353,0.4063785,4,40
HU,10,0.77092934,0.44962353,0.30865672,2,40
HU,10,1.2934777,0.44962353,0.427006,2,20
HU,10,0.7703483,0.44962353,0.22396024,4,40
HU,10,1.4110665,0.44962353,0.44350076,3,50
HU,10,0.77127475,0.44962353,0.22520797,4,40
HU,10,1.1788827,0.44962353,0.4333632,2,40
HU,10,0.77847695,0.44962353,0.4812805,4,40
HU,10,0.77127475,0.44962353,0.4718479,7,666
HU,10,1.3391428,0.44962353,0.3893236,2,40
HU,10,1.2329286,0.44962353,0.32424933,3,40
HU,10,0.7703483,0.44962353,0.33040923,2,40
HU,10,0.77847695,0.44962353,0.4812805,4,666
HU,10,1.2329286,0.44962353,0.47836614,4,40
HU,10,1.1941469,0.44962353,0.2896904,3,40
HU,10,0.7887342,0.44962353,0.28994262,1,888
HU,10,0.77847695,0.44962353,0.2290762,3,40
HU,10,1.7685348,0.44962353,0.4651091,5,40
HU,10,1.2266772,0.44962353,0.3609647,1,40
HU,10,0.7887342,0.44962353,0.19653086,4,40
HU,10,1.2329286,0.44962353,0.74143237,3,40
HU,10,1.4110665,0.44962353,0.44350076,6,666
HU,10,1.2656385,0.44962353,0.36795402,1,40
HU,10,1.2268091,0.44962353,0.3098555,4,40
HU,10,0.7703483,0.44962353,0.22396024,1,40
HU,10,0.77847695,0.44962353,0.2290762,3,40
HU,10,0.77847695,0.44962353,0.41897947,3,40
HU,10,1.2186363,0.44962353,0.6730839,2,40
HU,10,0.7887342,0.44962353,0.49210167,6,666
HU,10,1.2299812,0.44962353,0.56645614,5,40
HU,10,1.2273059,0.44962353,0.34683913,4,40
HU,10,0.7703483,0.44962353,0.4221528,2,888
HU,10,1.2174666,0.44962353,0.30749577,4,40
HU,10,0.7887342,0.44962353,0.49210167,4,666
HU,10,0.77092934,0.44962353,0.42580393,5,42
HU,10,1.2254202,0.44962353,0.69894797,4,888
HU,10,0.7887342,0.44962353,0.19653086,2,40
HU,10,0.7887342,0.44962353,0.23487492,6,666
HU,10,1.2399331,0.44962353,0.45580566,2,50
HU,10,1.2268091,0.44962353,0.38558844,4,45
HU,10,0.7978726,0.44962353,0.28555587,1,666
HU,10,0.7978726,0.44962353,0.40665686,6,45
HU,10,0.9588811,0.44962353,0.33410347,2,40
HU,10,0.7887342,0.44962353,0.19653086,4,46
HU,10,1.2299812,0.44962353,0.30051592,2,888
HU,10,1.2277265,0.44962353,0.4084516,3,40
HU,10,1.2077132,0.44962353,1.5515312,5,60
HU,10,1.1941469,0.44962353,0.2896904,4,40
HU,10,0.77127475,0.44962353,0.34466004,4,40
HU,10,0.7887342,0.44962353,0.19653086,1,888
HU,10,0.7887342,0.44962353,0.23487492,6,666
HU,10,1.224964,0.44962353,0.63203394,3,40
HU,10,1.2277265,0.44962353,0.7778797,2,40
HU,10,0.7978726,0.44962353,0.28555587,2,40
HU,10,1.2227335,0.44962353,0.7468507,4,40
HU,10,1.3131008,0.44962353,0.57005084,6,40
HU,10,1.2186363,0.44962353,0.9291951,4,36
HU,10,0.77092934,0.44962353,0.32139173,2,666
HU,10,0.77127475,0.44962353,0.3552032,2,40
HU,10,1.0471534,0.44962353,0.26092187,2,40
HU,10,0.77092934,0.44962353,0.5878239,4,50
HU,10,1.2268484,0.44962353,0.32265022,4,40
HU,10,1.2494631,0.44962353,0.48711646,1,40
HU,10,1.1908052,0.44962353,0.6792045,1,40
HU,10,0.7978726,0.44962353,0.3540158,4,40
HU,10,0.77847695,0.44962353,0.2290762,2,40
HU,10,1.2186363,0.44962353,0.48790473,2,40
HU,10,0.77847695,0.44962353,0.33795685,2,666
HU,10,0.77847695,0.44962353,0.4812805,2,90
HU,10,0.77847695,0.44962353,0.4494238,2,55
HU,10,0.7703483,0.44962353,0.21508591,3,40
HU,10,0.7887342,0.44962353,0.3594542,3,40
HU,10,1.217588,0.44962353,0.5402434,4,40
HU,10,1.217081,0.44962353,0.52201676,6,50
HU,10,0.77092934,0.44962353,0.47415018,3,48
HU,10,1.3142928,0.44962353,0.3274857,2,40
HU,10,0.7887342,0.44962353,0.7706436,1,666
HU,10,1.2394729,0.44962353,0.5499536,2,40
HU,10,0.77127475,0.44962353,0.47129977,4,40
HU,10,1.2329286,0.44962353,0.31140107,2,40
HU,10,1.1707871,0.44962353,0.38950863,1,40
HU,10,1.2268091,0.44962353,0.5854339,2,40
HU,10,1.1471293,0.44962353,0.39856756,4,666
HU,10,1.2144039,0.44962353,0.302596,2,40
HU,10,0.77847695,0.44962353,0.30349737,4,40
HU,10,1.2174666,0.44962353,0.4242025,4,40
HU,10,1.2034478,0.44962353,0.9176138,3,60
HU,10,1.2308487,0.44962353,0.4740929,2,40
HU,10,1.2144039,0.44962353,0.5703772,4,40
HU,10,1.2092998,0.44962353,0.4691982,2,35
HU,10,1.2254202,0.44962353,0.3421447,5,666
HU,10,1.2356168,0.44962353,0.6597476,5,32
HU,10,1.2268091,0.44962353,0.32263994,2,40
HU,10,1.3131008,0.44962353,0.51192623,2,40
HU,10,0.5153004,0.44962353,0.26587513,5,40
HU,10,0.77127475,0.44962353,0.49897534,2,68
HU,10,0.77847695,0.44962353,0.2290762,5,25
HU,10,0.7703483,0.44962353,0.21508591,2,40
HU,10,1.2266772,0.44962353,0.66020274,2,40
HU,10,1.1842272,0.44962353,0.86106914,4,50
HU,10,0.77092934,0.44962353,0.30865672,4,45
HU,10,0.77092934,0.44962353,0.32139173,2,40
HU,10,0.7721821,0.44962353,0.7083025,6,40
HU,10,1.1595635,0.44962353,0.7577525,4,666
HU,10,1.1386409,0.44962353,0.2724758,5,40
HU,10,0.7978726,0.44962353,0.19355744,3,40
HU,10,0.7887342,0.44962353,0.19653086,2,40
HU,10,1.2268484,0.44962353,0.32265022,4,888
HU,10,0.7703483,0.44962353,0.22396024,2,40
HU,10,1.2174666,0.44962353,0.6035273,2,40
HU,10,0.77847695,0.44962353,0.27376994,2,40
HU,10,1.2934777,0.44962353,0.5848153,4,40
HU,10,0.7703483,0.44962353,0.22396024,2,40
HU,10,0.7978726,0.44962353,0.37973955,3,40
HU,10,0.7887342,0.44962353,0.28994262,1,40
HU,10,1.2268091,0.44962353,0.67785436,4,666
HU,10,0.77092934,0.44962353,0.42580393,2,40
HU,10,1.4110665,0.44962353,0.3563934,2,50
HU,10,0.77127475,0.44962353,0.34466004,4,888
HU,10,0.77847695,0.44962353,0.2290762,3,40
HU,10,0.7887342,0.44962353,0.18874346,3,40
HU,10,0.77127475,0.44962353,0.34466004,3,50
HU,10,0.7887342,0.44962353,0.26037893,2,40
HU,10,0.77127475,0.44962353,0.34466004,3,168
HU,10,0.7703483,0.44962353,0.33040923,2,40
HU,10,1.1451119,0.44962353,0.31972218,2,40
HU,10,1.2941065,0.44962353,0.30365473,4,50
HU,10,0.77127475,0.44962353,0.71731484,4,40
HU,10,1.2301067,0.44962353,0.51281756,1,40
HU,10,1.2399331,0.44962353,0.30895728,3,40
HU,10,1.1716582,0.44962353,0.37926695,2,48
HU,10,0.7978726,0.44962353,0.3540158,4,36
HU,10,1.1941469,0.44962353,1.1027207,4,40
HU,10,1.2186363,0.44962353,1.272091,6,666
HU,10,0.7721821,0.44962353,0.35439923,2,40
HU,10,1.2396468,0.44962353,0.5539617,4,40
HU,10,0.77127475,0.44962353,0.18097526,4,40
HU,10,1.6696346,0.44962353,0.82767767,4,40
HU,10,0.77127475,0.44962353,0.18097526,3,40
HU,10,1.2599165,0.44962353,0.59175336,2,40
HU,10,1.2268484,0.44962353,0.80789703,4,666
HU,10,1.2394729,0.44962353,0.39837164,4,40
HU,10,1.3076448,0.44962353,0.8042499,1,888
HU,10,1.2092998,0.44962353,0.30543318,5,45
HU,10,0.7887342,0.44962353,0.28994262,6,40
HU,10,1.2393764,0.44962353,0.36189124,6,25
HU,10,1.4185065,0.44962353,0.4458392,4,40
HU,10,1.1998031,0.44962353,0.5947711,4,40
HU,10,1.2144039,0.44962353,0.302596,2,40
HU,10,1.1720937,0.44962353,0.32725567,2,60
HU,10,0.77127475,0.44962353,0.58070385,5,666
HU,10,1.264318,0.44962353,0.36757013,3,888
HU,10,1.2277265,0.44962353,0.80167514,4,40
HU,10,1.2343332,0.44962353,0.35885277,4,666
HU,10,1.2092998,0.44962353,0.31803516,4,40
HU,10,0.7887342,0.44962353,0.5203934,3,40
HU,10,1.2934777,0.44962353,0.47548893,1,20
HU,10,0.77847695,0.44962353,0.21999915,5,40
HU,10,0.77127475,0.44962353,0.4718479,1,40
HU,10,1.2268091,0.44962353,0.3098555,3,40
HU,10,1.1208122,0.44962353,1.0423977,5,40
HU,10,1.2394729,0.44962353,0.30068612,4,40
HU,10,0.7978726,0.44962353,0.1858878,5,40
HU,10,0.7978726,0.44962353,0.40665686,6,40
HU,10,0.77847695,0.44962353,0.2290762,3,40
HU,10,1.6470293,0.44962353,0.6390337,1,40
HU,10,1.2523059,0.44962353,0.5596186,3,40
HU,10,1.2449241,0.44962353,0.2900415,3,888
HU,10,1.227983,0.44962353,0.39749932,3,40
HU,10,1.2394729,0.44962353,0.28877157,4,40
HU,10,1.4110665,0.44962353,0.49165863,2,45
HU,10,1.2254202,0.44962353,0.69894797,4,666
HU,10,1.2342781,0.44962353,0.7040003,3,40
HU,10,0.7978726,0.44962353,0.5176947,6,50
HU,10,0.7887342,0.44962353,0.18874346,3,40
HU,10,1.6470293,0.44962353,0.81647205,2,40
HU,10,1.7685348,0.44962353,0.5558536,6,666
HU,10,0.77847695,0.44962353,0.33795685,3,40
HU,10,0.7887342,0.44962353,0.19653086,4,40
HU,10,0.7978726,0.44962353,0.28555587,6,40
HU,10,1.2399331,0.44962353,0.45580566,3,50
HU,10,1.1723591,0.44962353,1.2223619,4,40
HU,10,1.2146517,0.44962353,0.62350386,4,40
HU,10,0.7887342,0.44962353,0.19653086,2,40
HU,10,1.2454548,0.44962353,0.40315494,3,50
HU,10,0.77127475,0.44962353,0.3552032,4,40
HU,10,1.3069571,0.44962353,0.79829496,4,40
HU,10,0.7887342,0.44962353,0.26037893,2,40
HU,10,0.77092934,0.44962353,0.67523175,5,40
HU,10,0.7978726,0.44962353,0.36484516,4,40
HU,10,0.7703483,0.44962353,0.26765585,4,40
HU,10,1.4110665,0.44962353,0.37109816,5,44
HU,10,0.7721821,0.44962353,0.5619997,5,666
HU,10,1.3317152,0.44962353,0.6069101,4,40
HU,10,0.7887342,0.44962353,0.5203934,2,40
HU,10,1.1783063,0.44962353,0.5228141,4,40
HU,10,0.77127475,0.44962353,0.34193057,4,40
HU,10,0.7887342,0.44962353,0.52564746,6,40
HU,10,1.4110665,0.44962353,0.49165863,2,50
HU,10,0.7887342,0.44962353,0.49210167,7,40
HU,10,0.77847695,0.44962353,0.33795685,2,40
HU,10,0.77127475,0.44962353,0.18097526,3,168
HU,10,0.7721821,0.44962353,0.25689685,4,888
HU,10,1.208792,0.44962353,0.6505769,6,48
HU,10,0.77847695,0.44962353,0.5238083,1,888
HU,10,1.2266772,0.44962353,0.47823313,4,48
HU,10,0.7703483,0.44962353,0.22396024,2,40
HU,10,0.77127475,0.44962353,0.22520797,2,40
HU,10,0.7721821,0.44962353,0.394638,2,48
HU,10,0.77127475,0.44962353,0.5040132,4,666
HU,10,0.77127475,0.44962353,0.34466004,4,56
HU,10,0.7721821,0.44962353,0.25689685,4,40
HU,10,1.0507098,0.44962353,0.27632743,4,40
HU,10,1.2268484,0.44962353,0.5901259,2,40
HU,10,0.7721821,0.44962353,0.6697948,3,666
HU,10,0.7887342,0.44962353,0.44938976,4,108
HU,10,1.1788827,0.44962353,0.3891758,2,40
HU,10,1.2301067,0.44962353,1.7984939,2,40
HU,10,0.7887342,0.44962353,0.26037893,3,888
HU,10,0.7978726,0.44962353,0.36484516,3,40
HU,10,1.2268091,0.44962353,0.3098555,5,40
HU,10,1.2077132,0.44962353,0.5034819,2,40
HU,10,0.7887342,0.44962353,0.28994262,88,888
HU,10,0.7721821,0.44962353,0.26749635,2,40
HU,10,1.2301067,0.44962353,1.5803,7,40
HU,10,0.7887342,0.44962353,0.6056302,4,888
HU,10,0.7887342,0.44962353,0.19653086,2,40
HU,10,0.7703483,0.44962353,0.26765585,4,40
HU,10,0.7721821,0.44962353,0.5619997,6,40
HU,10,1.2280906,0.44962353,0.6729968,2,40
HU,10,0.7887342,0.44962353,0.18874346,6,40
HU,10,1.2575465,0.44962353,0.43563443,4,888
HU,10,1.1817908,0.44962353,0.3299632,2,55
HU,10,0.77847695,0.44962353,0.33795685,2,888
HU,10,0.7703483,0.44962353,0.21508591,4,40
HU,10,1.2300496,0.44962353,0.6128419,6,666
HU,10,1.4185065,0.44962353,0.676912,4,40
HU,10,0.77127475,0.44962353,0.58070385,5,40
HU,10,1.2147559,0.44962353,1.186894,3,40
HU,10,1.1723591,0.44962353,0.7210443,1,40
HU,10,1.2208536,0.44962353,0.82146746,2,888
HU,10,1.1098269,0.44962353,0.31363934,3,40
HU,10,1.1500636,0.44962353,0.33435342,1,40
HU,10,1.6696346,0.44962353,0.43909922,4,40
HU,10,0.7703483,0.44962353,0.4221528,2,40
HU,10,1.1667,0.44962353,0.32574973,2,40
HU,10,0.77127475,0.44962353,0.24966252,3,40
HU,10,1.1618009,0.44962353,0.34596932,5,666
HU,10,0.77127475,0.44962353,0.430894,4,40
HU,10,0.7721821,0.44962353,0.7083025,3,40
HU,10,0.77127475,0.44962353,0.3552032,4,40
HU,10,0.77092934,0.44962353,0.47415018,2,888
