essround,cntry,tvtot,sclmeet,wkhtot,dweight,pweight
3,DE,4,6,37,1.2403,2.4275763
3,DE,2,6,666,1.2403,2.4275763
3,DE,2,3,70,1.2403,2.4275763
3,DE,1,2,888,1.2403,2.4275763
3,DE,2,4,20,1.2403,2.4275763
3,DE,3,7,14,1.2403,2.4275763
3,DE,3,5,50,1.2403,2.4275763
3,DE,2,3,70,1.2403,2.4275763
3,DE,4,5,39,1.2403,2.4275763
3,DE,4,6,39,1.2403,2.4275763
3,DE,3,7,45,1.2403,2.4275763
3,DE,6,3,60,1.2403,2.4275763
3,DE,5,6,666,1.2403,2.4275763
3,DE,3,4,40,1.2403,2.4275763
3,DE,7,6,38,1.2403,2.4275763
3,DE,4,5,38,1.2403,2.4275763
3,DE,5,4,55,1.2403,2.4275763
3,DE,7,2,45,1.2403,2.4275763
3,DE,4,6,45,1.2403,2.4275763
3,DE,7,6,666,1.2403,2.4275763
3,DE,6,5,30,1.2403,2.4275763
3,DE,3,5,39,1.2403,2.4275763
3,DE,3,6,40,1.2403,2.4275763
3,DE,6,6,40,1.2403,2.4275763
3,DE,5,4,45,1.2403,2.4275763
3,DE,4,5,60,1.2403,2.4275763
3,DE,5,6,777,1.2403,2.4275763
3,DE,7,5,38,1.2403,2.4275763
3,DE,4,4,65,1.2403,2.4275763
3,DE,6,6,666,1.2403,2.4275763
3,DE,2,3,10,1.2403,2.4275763
3,DE,7,6,20,1.2403,2.4275763
3,DE,2,4,39,1.2403,2.4275763
3,DE,6,5,45,1.2403,2.4275763
3,DE,5,5,20,1.2403,2.4275763
3,DE,2,5,40,1.2403,2.4275763
3,DE,2,5,85,1.2403,2.4275763
3,DE,6,6,20,1.2403,2.4275763
3,DE,2,4,80,1.2403,2.4275763
3,DE,6,6,38,1.2403,2.4275763
3,DE,3,5,40,1.2403,2.4275763
3,DE,6,2,45,1.2403,2.4275763
3,DE,5,7,666,1.2403,2.4275763
3,DE,2,6,20,1.2403,2.4275763
3,DE,5,6,42,1.2403,2.4275763
3,DE,3,6,666,1.2403,2.4275763
3,DE,6,5,38,1.2403,2.4275763
3,DE,3,6,30,1.2403,2.4275763
3,DE,2,7,60,1.2403,2.4275763
3,DE,7,4,70,1.2403,2.4275763
3,DE,2,4,39,1.2403,2.4275763
3,DE,4,4,20,1.2403,2.4275763
3,DE,4,1,39,1.2403,2.4275763
3,DE,4,3,50,1.2403,2.4275763
3,DE,5,7,60,1.2403,2.4275763
3,DE,6,7,50,1.2403,2.4275763
3,DE,0,4,40,1.2403,2.4275763
3,DE,6,7,50,1.2403,2.4275763
3,DE,7,2,45,1.2403,2.4275763
3,DE,6,7,45,1.2403,2.4275763
3,DE,3,4,55,1.2403,2.4275763
3,DE,2,6,48,1.2403,2.4275763
3,DE,4,6,666,1.2403,2.4275763
3,DE,4,4,45,1.2403,2.4275763
3,DE,4,5,35,1.2403,2.4275763
3,DE,6,3,50,1.2403,2.4275763
3,DE,5,2,888,1.2403,2.4275763
3,DE,6,6,50,1.2403,2.4275763
3,DE,4,4,40,1.2403,2.4275763
3,DE,2,6,38,1.2403,2.4275763
3,DE,5,2,40,1.2403,2.4275763
3,DE,5,2,30,1.2403,2.4275763
3,DE,5,3,35,1.2403,2.4275763
3,DE,5,2,42,1.2403,2.4275763
3,DE,2,6,17,1.2403,2.4275763
3,DE,6,3,40,1.2403,2.4275763
3,DE,7,2,666,1.2403,2.4275763
3,DE,5,5,666,1.2403,2.4275763
3,DE,2,6,60,1.2403,2.4275763
3,DE,3,6,20,1.2403,2.4275763
3,DE,4,5,40,1.2403,2.4275763
3,DE,6,4,42,1.2403,2.4275763
3,DE,3,3,40,1.2403,2.4275763
3,DE,4,3,34,1.2403,2.4275763
3,DE,6,4,43,1.2403,2.4275763
3,DE,4,4,48,1.2403,2.4275763
3,DE,6,4,41,1.2403,2.4275763
3,DE,6,7,42,1.2403,2.4275763
3,DE,3,7,70,1.2403,2.4275763
3,DE,5,4,40,1.2403,2.4275763
3,DE,4,6,40,1.2403,2.4275763
3,DE,2,7,12,1.2403,2.4275763
3,DE,3,5,39,1.2403,2.4275763
3,DE,6,4,50,1.2403,2.4275763
3,DE,7,4,40,1.2403,2.4275763
3,DE,6,4,45,1.2403,2.4275763
3,DE,6,4,50,1.2403,2.4275763
3,DE,4,7,39,1.2403,2.4275763
3,DE,1,7,666,1.2403,2.4275763
3,DE,4,7,19,1.2403,2.4275763
3,DE,0,7,50,1.2403,2.4275763
3,DE,5,4,60,1.2403,2.4275763
3,DE,3,6,45,1.2403,2.4275763
3,DE,4,4,35,1.2403,2.4275763
3,DE,4,2,666,1.2403,2.4275763
3,DE,4,4,40,1.2403,2.4275763
3,DE,4,5,30,1.2403,2.4275763
3,DE,7,2,20,1.2403,2.4275763
3,DE,1,6,38,1.2403,2.4275763
3,DE,4,5,32,1.2403,2.4275763
3,DE,3,4,40,1.2403,2.4275763
3,DE,4,5,15,1.2403,2.4275763
3,DE,4,5,42,1.2403,2.4275763
3,DE,4,6,35,1.2403,2.4275763
3,DE,6,6,50,1.2403,2.4275763
3,DE,2,5,38,1.2403,2.4275763
3,DE,0,4,40,1.2403,2.4275763
3,DE,4,5,40,1.2403,2.4275763
3,DE,3,5,50,1.2403,2.4275763
3,DE,4,4,40,1.2403,2.4275763
3,DE,2,6,42,1.2403,2.4275763
3,DE,3,4,45,1.2403,2.4275763
3,DE,5,4,50,1.2403,2.4275763
3,DE,5,2,38,1.2403,2.4275763
3,DE,6,4,45,1.2403,2.4275763
3,DE,7,6,666,1.2403,2.4275763
3,DE,6,5,43,1.2403,2.4275763
3,DE,6,6,40,1.2403,2.4275763
3,DE,7,4,45,1.2403,2.4275763
3,DE,6,6,13,1.2403,2.4275763
3,DE,3,6,43,1.2403,2.4275763
3,DE,2,5,55,1.2403,2.4275763
3,DE,7,6,70,1.2403,2.4275763
3,DE,2,4,888,1.2403,2.4275763
3,DE,3,3,20,1.2403,2.4275763
3,DE,4,6,45,1.2403,2.4275763
3,DE,3,6,40,1.2403,2.4275763
3,DE,2,4,20,1.2403,2.4275763
3,DE,4,6,50,1.2403,2.4275763
3,DE,7,6,40,1.2403,2.4275763
3,DE,6,4,55,1.2403,2.4275763
3,DE,6,4,40,1.2403,2.4275763
3,DE,7,6,38,1.2403,2.4275763
3,DE,5,5,45,1.2403,2.4275763
3,DE,2,5,40,1.2403,2.4275763
3,DE,4,7,36,1.2403,2.4275763
3,DE,5,5,40,1.2403,2.4275763
3,DE,2,6,43,1.2403,2.4275763
3,DE,0,5,60,1.2403,2.4275763
3,DE,5,4,48,1.2403,2.4275763
3,DE,5,3,45,1.2403,2.4275763
3,DE,2,6,10,1.2403,2.4275763
3,DE,2,4,18,1.2403,2.4275763
3,DE,7,5,35,1.2403,2.4275763
3,DE,4,4,44,1.2403,2.4275763
3,DE,7,6,60,1.2403,2.4275763
3,DE,2,6,888,1.2403,2.4275763
3,DE,2,7,35,1.2403,2.4275763
3,DE,6,4,50,1.2403,2.4275763
3,DE,1,6,30,1.2403,2.4275763
3,DE,1,2,65,1.2403,2.4275763
3,DE,7,2,56,1.2403,2.4275763
3,DE,5,5,35,1.2403,2.4275763
3,DE,1,2,42,1.2403,2.4275763
3,DE,6,4,16,1.2403,2.4275763
3,DE,2,4,28,1.2403,2.4275763
3,DE,3,6,40,1.2403,2.4275763
3,DE,7,2,666,1.2403,2.4275763
3,DE,2,4,40,1.2403,2.4275763
3,DE,2,4,38,1.2403,2.4275763
3,DE,6,4,45,1.2403,2.4275763
3,DE,4,7,48,1.2403,2.4275763
3,DE,2,6,666,1.2403,2.4275763
3,DE,2,2,40,1.2403,2.4275763
3,DE,3,6,40,1.2403,2.4275763
3,DE,3,4,48,1.2403,2.4275763
3,DE,5,4,50,1.2403,2.4275763
3,DE,2,6,40,1.2403,2.4275763
3,DE,3,6,40,1.2403,2.4275763
3,DE,2,6,46,1.2403,2.4275763
3,DE,3,7,20,1.2403,2.4275763
3,DE,0,6,50,1.2403,2.4275763
3,DE,4,7,43,1.2403,2.4275763
3,DE,4,4,60,1.2403,2.4275763
3,DE,7,6,22,1.2403,2.4275763
3,DE,7,2,28,1.2403,2.4275763
3,DE,7,2,45,1.2403,2.4275763
3,DE,7,1,55,1.2403,2.4275763
3,DE,6,4,44,1.2403,2.4275763
3,DE,7,4,35,1.2403,2.4275763
3,DE,2,6,50,1.2403,2.4275763
3,DE,4,6,60,1.2403,2.4275763
3,DE,7,6,50,1.2403,2.4275763
3,DE,2,4,15,1.2403,2.4275763
3,DE,7,6,777,1.2403,2.4275763
3,DE,6,4,44,1.2403,2.4275763
3,DE,3,5,50,1.2403,2.4275763
3,DE,4,6,45,1.2403,2.4275763
3,DE,3,5,40,1.2403,2.4275763
3,DE,7,5,888,1.2403,2.4275763
3,DE,4,7,65,1.2403,2.4275763
3,DE,6,6,42,1.2403,2.4275763
3,DE,4,6,42,1.2403,2.4275763
3,DE,3,5,50,1.2403,2.4275763
3,DE,6,7,40,1.2403,2.4275763
3,DE,4,2,40,1.2403,2.4275763
3,DE,4,4,50,1.2403,2.4275763
3,DE,3,5,38,1.2403,2.4275763
3,DE,2,4,43,1.2403,2.4275763
3,DE,6,5,40,1.2403,2.4275763
3,DE,7,5,38,1.2403,2.4275763
3,DE,3,5,30,1.2403,2.4275763
3,DE,6,6,6,1.2403,2.4275763
3,DE,2,4,30,1.2403,2.4275763
3,DE,7,3,888,1.2403,2.4275763
3,DE,0,6,50,1.2403,2.4275763
3,DE,4,4,39,1.2403,2.4275763
3,DE,6,7,777,1.2403,2.4275763
3,DE,5,4,45,1.2403,2.4275763
3,DE,7,7,24,1.2403,2.4275763
3,DE,7,88,777,1.2403,2.4275763
3,DE,7,3,20,1.2403,2.4275763
3,DE,7,6,50,1.2403,2.4275763
3,DE,3,6,777,1.2403,2.4275763
3,DE,4,5,888,1.2403,2.4275763
3,DE,3,3,38,1.2403,2.4275763
3,DE,7,6,42,1.2403,2.4275763
3,DE,3,5,25,1.2403,2.4275763
3,DE,2,4,42,1.2403,2.4275763
3,DE,5,7,60,1.2403,2.4275763
3,DE,5,6,888,1.2403,2.4275763
3,DE,5,7,35,1.2403,2.4275763
3,DE,0,3,888,1.2403,2.4275763
3,DE,5,7,40,1.2403,2.4275763
3,DE,7,6,38,1.2403,2.4275763
3,DE,0,6,666,1.2403,2.4275763
3,DE,1,7,40,1.2403,2.4275763
3,DE,2,4,40,1.2403,2.4275763
3,DE,4,5,40,1.2403,2.4275763
3,DE,0,2,50,1.2403,2.4275763
3,DE,0,5,777,1.2403,2.4275763
3,DE,3,4,44,1.2403,2.4275763
3,DE,4,6,45,1.2403,2.4275763
3,DE,2,4,45,1.2403,2.4275763
3,DE,4,4,47,1.2403,2.4275763
3,DE,2,4,50,1.2403,2.4275763
3,DE,5,4,45,1.2403,2.4275763
3,DE,2,6,666,1.2403,2.4275763
3,DE,3,6,12,1.2403,2.4275763
3,DE,5,7,0,1.2403,2.4275763
3,DE,0,4,666,1.2403,2.4275763
3,DE,2,5,50,1.2403,2.4275763
3,DE,7,5,40,1.2403,2.4275763
3,DE,3,7,35,1.2403,2.4275763
3,DE,2,6,22,1.2403,2.4275763
3,DE,3,6,16,1.2403,2.4275763
3,DE,6,5,888,1.2403,2.4275763
3,DE,6,3,43,1.2403,2.4275763
3,DE,4,6,40,1.2403,2.4275763
3,DE,3,2,37,1.2403,2.4275763
3,DE,7,3,78,1.2403,2.4275763
3,DE,0,4,30,1.2403,2.4275763
3,DE,4,7,777,1.2403,2.4275763
3,DE,1,4,55,1.2403,2.4275763
3,DE,3,6,30,1.2403,2.4275763
3,DE,7,6,38,1.2403,2.4275763
3,DE,3,3,45,1.2403,2.4275763
3,DE,0,6,30,1.2403,2.4275763
3,DE,1,6,777,1.2403,2.4275763
3,DE,7,4,666,1.2403,2.4275763
3,DE,6,5,60,1.2403,2.4275763
3,DE,1,5,22,1.2403,2.4275763
3,DE,6,6,35,1.2403,2.4275763
3,DE,4,3,40,1.2403,2.4275763
3,DE,2,4,10,1.2403,2.4275763
3,DE,5,5,21,1.2403,2.4275763
3,DE,7,6,666,1.2403,2.4275763
3,DE,4,3,0,1.2403,2.4275763
3,DE,1,5,40,1.2403,2.4275763
3,DE,1,4,38,1.2403,2.4275763
3,DE,5,5,666,1.2403,2.4275763
3,DE,0,6,48,1.2403,2.4275763
3,DE,7,4,888,1.2403,2.4275763
3,DE,4,4,40,1.2403,2.4275763
3,DE,2,5,26,1.2403,2.4275763
3,DE,3,6,60,1.2403,2.4275763
3,DE,2,4,60,1.2403,2.4275763
3,DE,2,6,58,1.2403,2.4275763
3,DE,7,6,25,1.2403,2.4275763
3,DE,2,5,42,1.2403,2.4275763
3,DE,1,5,48,1.2403,2.4275763
3,DE,4,4,40,1.2403,2.4275763
3,DE,6,2,45,1.2403,2.4275763
3,DE,3,3,27,1.2403,2.4275763
3,DE,5,4,52,1.2403,2.4275763
3,DE,2,6,50,1.2403,2.4275763
3,DE,2,2,50,1.2403,2.4275763
3,DE,3,5,40,1.2403,2.4275763
3,DE,3,5,40,1.2403,2.4275763
3,DE,2,4,41,1.2403,2.4275763
3,DE,2,6,60,1.2403,2.4275763
3,DE,2,6,40,1.2403,2.4275763
3,DE,1,5,45,1.2403,2.4275763
3,DE,1,7,36,1.2403,2.4275763
3,DE,3,7,666,1.2403,2.4275763
3,DE,5,6,48,1.2403,2.4275763
3,DE,3,4,55,1.2403,2.4275763
3,DE,2,3,30,1.2403,2.4275763
3,DE,6,6,39,1.2403,2.4275763
3,DE,4,5,48,1.2403,2.4275763
3,DE,7,3,40,1.2403,2.4275763
3,DE,7,3,40,1.2403,2.4275763
3,DE,7,4,40,1.2403,2.4275763
3,DE,5,4,38,1.2403,2.4275763
3,DE,2,4,60,1.2403,2.4275763
3,DE,7,3,35,1.2403,2.4275763
3,DE,7,4,39,1.2403,2.4275763
3,DE,6,4,36,1.2403,2.4275763
3,DE,7,4,40,1.2403,2.4275763
3,DE,7,4,25,1.2403,2.4275763
3,DE,6,4,39,1.2403,2.4275763
3,DE,7,4,39,1.2403,2.4275763
3,DE,7,2,39,1.2403,2.4275763
3,DE,5,3,60,1.2403,2.4275763
3,DE,6,3,50,1.2403,2.4275763
3,DE,5,4,40,1.2403,2.4275763
3,DE,7,2,38,1.2403,2.4275763
3,DE,3,4,39,1.2403,2.4275763
3,DE,7,4,40,1.2403,2.4275763
3,DE,5,4,40,1.2403,2.4275763
3,DE,6,3,40,1.2403,2.4275763
3,DE,7,4,39,1.2403,2.4275763
3,DE,6,4,40,1.2403,2.4275763
3,DE,5,4,40,1.2403,2.4275763
3,DE,4,2,35,1.2403,2.4275763
3,DE,6,6,40,1.2403,2.4275763
3,DE,2,5,40,1.2403,2.4275763
3,DE,1,5,45,1.2403,2.4275763
3,DE,3,6,666,1.2403,2.4275763
3,DE,4,5,20,1.2403,2.4275763
3,DE,6,5,25,1.2403,2.4275763
3,DE,7,6,40,1.2403,2.4275763
3,DE,1,7,666,1.2403,2.4275763
3,DE,6,5,50,1.2403,2.4275763
3,DE,4,5,55,1.2403,2.4275763
3,DE,6,6,45,1.2403,2.4275763
3,DE,5,5,22,1.2403,2.4275763
3,DE,5,6,50,1.2403,2.4275763
3,DE,7,6,30,1.2403,2.4275763
3,DE,4,6,51,1.2403,2.4275763
3,DE,4,6,40,1.2403,2.4275763
3,DE,7,4,38,1.2403,2.4275763
3,DE,4,5,50,1.2403,2.4275763
3,DE,4,4,50,1.2403,2.4275763
3,DE,5,4,38,1.2403,2.4275763
3,DE,7,6,30,1.2403,2.4275763
3,DE,4,3,19,1.2403,2.4275763
3,DE,5,4,45,1.2403,2.4275763
3,DE,4,4,32,1.2403,2.4275763
3,DE,5,4,20,1.2403,2.4275763
3,DE,4,6,55,1.2403,2.4275763
3,DE,4,4,45,1.2403,2.4275763
3,DE,4,4,40,1.2403,2.4275763
3,DE,7,4,50,1.2403,2.4275763
3,DE,3,6,42,1.2403,2.4275763
3,DE,5,4,18,1.2403,2.4275763
3,DE,5,6,10,1.2403,2.4275763
3,DE,4,7,12,1.2403,2.4275763
3,DE,4,5,40,1.2403,2.4275763
3,DE,5,7,4,1.2403,2.4275763
3,DE,2,6,45,1.2403,2.4275763
3,DE,5,5,40,1.2403,2.4275763
3,DE,5,2,666,1.2403,2.4275763
3,DE,3,6,50,1.2403,2.4275763
3,DE,6,7,1,1.2403,2.4275763
3,DE,4,5,40,1.2403,2.4275763
3,DE,6,4,42,1.2403,2.4275763
3,DE,2,6,60,1.2403,2.4275763
3,DE,2,5,13,1.2403,2.4275763
3,DE,4,5,19,1.2403,2.4275763
3,DE,3,6,38,1.2403,2.4275763
3,DE,5,2,42,1.2403,2.4275763
3,DE,2,3,55,1.2403,2.4275763
3,DE,2,3,35,1.2403,2.4275763
3,DE,5,6,7,1.2403,2.4275763
3,DE,7,7,5,1.2403,2.4275763
3,DE,7,5,30,1.2403,2.4275763
3,DE,2,6,0,1.2403,2.4275763
3,DE,2,6,20,1.2403,2.4275763
3,DE,5,5,39,1.2403,2.4275763
3,DE,5,4,45,1.2403,2.4275763
3,DE,4,7,35,1.2403,2.4275763
3,DE,1,3,40,1.2403,2.4275763
3,DE,1,4,40,1.2403,2.4275763
3,DE,2,4,20,1.2403,2.4275763
3,DE,5,6,42,1.2403,2.4275763
3,DE,4,7,40,1.2403,2.4275763
3,DE,4,6,50,1.2403,2.4275763
3,DE,4,6,888,1.2403,2.4275763
3,DE,5,4,30,1.2403,2.4275763
3,DE,2,2,41,1.2403,2.4275763
3,DE,5,7,888,1.2403,2.4275763
3,DE,4,4,20,1.2403,2.4275763
3,DE,7,7,50,1.2403,2.4275763
3,DE,3,6,45,1.2403,2.4275763
3,DE,4,6,20,1.2403,2.4275763
3,DE,3,6,666,0.5499,2.4275763
3,DE,0,7,666,0.5499,2.4275763
3,DE,4,4,40,0.5499,2.4275763
3,DE,5,2,888,0.5499,2.4275763
3,DE,5,6,8,0.5499,2.4275763
3,DE,3,4,70,0.5499,2.4275763
3,DE,3,3,48,0.5499,2.4275763
3,DE,5,4,777,0.5499,2.4275763
3,DE,2,4,60,0.5499,2.4275763
3,DE,5,5,45,0.5499,2.4275763
3,DE,2,4,55,0.5499,2.4275763
3,DE,6,4,46,0.5499,2.4275763
3,DE,3,5,10,0.5499,2.4275763
3,DE,0,7,3,0.5499,2.4275763
3,DE,5,6,55,0.5499,2.4275763
3,DE,7,5,39,0.5499,2.4275763
3,DE,6,3,40,0.5499,2.4275763
3,DE,5,6,45,0.5499,2.4275763
3,DE,4,6,50,0.5499,2.4275763
3,DE,5,3,5,0.5499,2.4275763
3,DE,5,6,40,0.5499,2.4275763
3,DE,5,6,44,0.5499,2.4275763
3,DE,4,4,61,0.5499,2.4275763
3,DE,7,2,20,0.5499,2.4275763
3,DE,3,6,60,0.5499,2.4275763
3,DE,1,4,40,0.5499,2.4275763
3,DE,3,4,50,0.5499,2.4275763
3,DE,5,3,40,0.5499,2.4275763
3,DE,4,4,30,0.5499,2.4275763
3,DE,5,6,15,0.5499,2.4275763
3,DE,5,5,50,0.5499,2.4275763
3,DE,4,2,40,0.5499,2.4275763
3,DE,2,5,52,0.5499,2.4275763
3,DE,1,2,25,0.5499,2.4275763
3,DE,6,6,42,0.5499,2.4275763
3,DE,6,7,40,0.5499,2.4275763
3,DE,5,3,48,0.5499,2.4275763
3,DE,7,5,40,0.5499,2.4275763
3,DE,7,5,48,0.5499,2.4275763
3,DE,6,2,45,0.5499,2.4275763
3,DE,6,5,43,0.5499,2.4275763
3,DE,4,4,48,0.5499,2.4275763
3,DE,2,4,60,0.5499,2.4275763
3,DE,6,6,52,0.5499,2.4275763
3,DE,4,6,45,0.5499,2.4275763
3,DE,2,6,35,0.5499,2.4275763
3,DE,3,3,40,0.5499,2.4275763
3,DE,2,4,60,0.5499,2.4275763
3,DE,1,5,29,0.5499,2.4275763
3,DE,2,6,38,0.5499,2.4275763
3,DE,7,4,40,0.5499,2.4275763
3,DE,4,4,40,0.5499,2.4275763
3,DE,2,6,30,0.5499,2.4275763
3,DE,0,4,42,0.5499,2.4275763
3,DE,6,5,30,0.5499,2.4275763
3,DE,3,6,32,0.5499,2.4275763
3,DE,4,4,42,0.5499,2.4275763
3,DE,2,4,55,0.5499,2.4275763
3,DE,7,4,25,0.5499,2.4275763
3,DE,7,4,40,0.5499,2.4275763
3,DE,2,5,666,0.5499,2.4275763
3,DE,0,6,45,0.5499,2.4275763
3,DE,2,4,50,0.5499,2.4275763
3,DE,3,4,48,0.5499,2.4275763
3,DE,2,7,60,0.5499,2.4275763
3,DE,3,2,48,0.5499,2.4275763
3,DE,5,5,50,0.5499,2.4275763
3,DE,3,3,40,0.5499,2.4275763
3,DE,1,4,39,0.5499,2.4275763
3,DE,6,2,45,0.5499,2.4275763
3,DE,5,4,40,0.5499,2.4275763
3,DE,7,2,50,0.5499,2.4275763
3,DE,2,6,44,0.5499,2.4275763
3,DE,2,3,9,0.5499,2.4275763
3,DE,2,5,30,0.5499,2.4275763
3,DE,7,6,50,0.5499,2.4275763
3,DE,7,4,30,0.5499,2.4275763
3,DE,7,7,40,0.5499,2.4275763
3,DE,2,4,50,0.5499,2.4275763
3,DE,6,5,60,0.5499,2.4275763
3,DE,0,6,34,0.5499,2.4275763
3,DE,4,3,40,0.5499,2.4275763
3,DE,5,7,48,0.5499,2.4275763
3,DE,0,3,45,0.5499,2.4275763
3,DE,3,4,32,0.5499,2.4275763
3,DE,6,4,20,0.5499,2.4275763
3,DE,2,6,60,0.5499,2.4275763
3,DE,3,5,40,0.5499,2.4275763
3,DE,6,4,35,0.5499,2.4275763
3,DE,1,6,30,0.5499,2.4275763
3,DE,1,5,32,0.5499,2.4275763
3,DE,2,5,41,0.5499,2.4275763
3,DE,3,4,40,0.5499,2.4275763
3,DE,6,5,55,0.5499,2.4275763
3,DE,5,6,38,0.5499,2.4275763
3,DE,7,4,52,0.5499,2.4275763
3,DE,6,4,40,0.5499,2.4275763
3,DE,6,5,30,0.5499,2.4275763
3,DE,4,4,25,0.5499,2.4275763
3,DE,3,4,20,0.5499,2.4275763
3,DE,2,4,40,0.5499,2.4275763
3,DE,3,3,41,0.5499,2.4275763
3,DE,7,4,50,0.5499,2.4275763
3,DE,1,5,40,0.5499,2.4275763
3,DE,4,4,50,0.5499,2.4275763
3,DE,1,4,40,0.5499,2.4275763
3,DE,1,4,40,0.5499,2.4275763
3,DE,3,6,60,0.5499,2.4275763
3,DE,6,3,40,0.5499,2.4275763
3,DE,4,6,40,0.5499,2.4275763
3,DE,7,2,40,0.5499,2.4275763
3,DE,4,6,666,0.5499,2.4275763
3,DE,4,4,42,0.5499,2.4275763
3,DE,7,6,42,0.5499,2.4275763
3,DE,6,4,52,0.5499,2.4275763
3,DE,7,5,25,0.5499,2.4275763
3,DE,6,4,40,0.5499,2.4275763
3,DE,5,4,40,0.5499,2.4275763
3,DE,7,4,30,0.5499,2.4275763
3,DE,1,6,50,0.5499,2.4275763
3,DE,5,3,40,0.5499,2.4275763
3,DE,4,5,40,0.5499,2.4275763
3,DE,7,7,666,0.5499,2.4275763
3,DE,6,6,30,0.5499,2.4275763
3,DE,7,6,42,0.5499,2.4275763
3,DE,5,4,45,0.5499,2.4275763
3,DE,5,4,50,0.5499,2.4275763
3,DE,2,4,666,0.5499,2.4275763
3,DE,2,3,44,0.5499,2.4275763
3,DE,5,5,38,0.5499,2.4275763
3,DE,5,2,25,0.5499,2.4275763
3,DE,6,2,888,0.5499,2.4275763
3,DE,5,2,25,0.5499,2.4275763
3,DE,3,2,20,0.5499,2.4275763
3,DE,7,3,30,0.5499,2.4275763
3,DE,7,2,40,0.5499,2.4275763
3,DE,7,3,48,0.5499,2.4275763
3,DE,6,4,43,0.5499,2.4275763
3,DE,3,4,888,0.5499,2.4275763
3,DE,3,5,50,0.5499,2.4275763
3,DE,5,7,35,0.5499,2.4275763
3,DE,4,7,666,0.5499,2.4275763
3,DE,6,6,35,0.5499,2.4275763
3,DE,7,7,666,0.5499,2.4275763
3,DE,4,6,60,0.5499,2.4275763
3,DE,4,5,20,0.5499,2.4275763
3,DE,5,6,42,0.5499,2.4275763
3,DE,3,7,40,0.5499,2.4275763
3,DE,5,7,666,0.5499,2.4275763
3,DE,3,7,40,0.5499,2.4275763
3,DE,5,6,37,0.5499,2.4275763
3,DE,7,6,48,0.5499,2.4275763
3,DE,5,5,55,0.5499,2.4275763
3,DE,6,6,75,0.5499,2.4275763
3,DE,2,4,43,0.5499,2.4275763
3,DE,4,4,40,0.5499,2.4275763
3,DE,3,4,65,0.5499,2.4275763
3,DE,5,3,42,0.5499,2.4275763
3,DE,7,6,42,0.5499,2.4275763
3,DE,2,7,55,0.5499,2.4275763
3,DE,3,6,3,0.5499,2.4275763
3,DE,5,4,888,0.5499,2.4275763
3,DE,6,6,30,0.5499,2.4275763
3,DE,3,4,8,0.5499,2.4275763
3,DE,4,6,777,0.5499,2.4275763
3,DE,4,2,777,0.5499,2.4275763
3,DE,6,4,666,0.5499,2.4275763
3,DE,2,6,777,0.5499,2.4275763
3,DE,4,7,41,0.5499,2.4275763
3,DE,3,4,30,0.5499,2.4275763
3,DE,4,4,35,0.5499,2.4275763
3,DE,3,6,666,0.5499,2.4275763
3,DE,3,5,666,0.5499,2.4275763
3,DE,4,4,35,0.5499,2.4275763
3,DE,3,6,777,0.5499,2.4275763
3,DE,1,6,55,0.5499,2.4275763
3,DE,0,4,34,0.5499,2.4275763
3,DE,3,6,38,0.5499,2.4275763
3,DE,5,3,20,0.5499,2.4275763
3,DE,3,4,46,0.5499,2.4275763
3,DE,4,6,61,0.5499,2.4275763
3,DE,1,6,50,0.5499,2.4275763
3,DE,7,4,44,0.5499,2.4275763
3,DE,2,6,70,0.5499,2.4275763
3,DE,6,4,44,0.5499,2.4275763
3,DE,2,4,50,0.5499,2.4275763
3,DE,2,6,39,0.5499,2.4275763
3,DE,7,6,46,0.5499,2.4275763
3,DE,7,4,40,0.5499,2.4275763
3,DE,2,4,38,0.5499,2.4275763
3,DE,7,5,45,0.5499,2.4275763
3,DE,7,3,42,0.5499,2.4275763
3,DE,2,3,40,0.5499,2.4275763
3,DE,6,2,40,0.5499,2.4275763
3,DE,7,3,40,0.5499,2.4275763
3,DE,0,5,40,0.5499,2.4275763
3,DE,4,2,43,0.5499,2.4275763
3,DE,6,5,40,0.5499,2.4275763
3,DE,4,7,666,0.5499,2.4275763
3,DE,6,4,50,0.5499,2.4275763
3,DE,4,3,50,0.5499,2.4275763
3,DE,5,3,40,0.5499,2.4275763
3,DE,7,4,45,0.5499,2.4275763
3,DE,7,6,50,0.5499,2.4275763
3,DE,7,7,666,0.5499,2.4275763
3,DE,4,6,39,0.5499,2.4275763
3,DE,5,2,60,0.5499,2.4275763
3,DE,5,2,60,0.5499,2.4275763
3,DE,0,7,42,0.5499,2.4275763
3,DE,4,2,39,0.5499,2.4275763
3,DE,4,2,50,0.5499,2.4275763
3,DE,2,6,30,0.5499,2.4275763
3,DE,5,4,40,0.5499,2.4275763
3,DE,3,5,40,0.5499,2.4275763
3,DE,6,4,40,0.5499,2.4275763
3,DE,3,3,40,0.5499,2.4275763
3,DE,6,6,666,0.5499,2.4275763
3,DE,7,7,45,0.5499,2.4275763
3,DE,3,6,40,0.5499,2.4275763
3,DE,5,4,50,0.5499,2.4275763
3,DE,5,4,42,0.5499,2.4275763
3,DE,6,4,45,0.5499,2.4275763
3,DE,7,2,48,0.5499,2.4275763
3,DE,7,7,666,0.5499,2.4275763
3,DE,1,5,40,0.5499,2.4275763
3,DE,1,4,65,0.5499,2.4275763
3,DE,7,2,60,0.5499,2.4275763
3,DE,7,5,45,0.5499,2.4275763
