STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,frequenc,Frequency,acl00,Classification of activities for time use,deg_urb,Degree of urbanisation,hhcomp,Household composition,quant_inc,Income quantile,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,DK,Denmark,2022,,69.1,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,EE,Estonia,2015,,72.6,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,EE,Estonia,2022,,80.2,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,EL,Greece,2015,,73.1,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,EL,Greece,2022,,83.9,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,ES,Spain,2015,,74.5,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,ES,Spain,2022,,75.5,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2015,,70.4,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,FI,Finland,2015,,52.0,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,FI,Finland,2022,,71.4,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,FR,France,2015,,71.6,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,FR,France,2022,,80.4,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,HR,Croatia,2015,,74.1,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,HR,Croatia,2022,,78.3,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,HU,Hungary,2015,,75.0,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,HU,Hungary,2022,,87.0,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,IE,Ireland,2015,,56.7,,u,low reliability,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,IE,Ireland,2022,,60.1,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,IS,Iceland,2015,,48.8,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,IT,Italy,2015,,81.1,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,IT,Italy,2022,,86.2,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,LT,Lithuania,2015,,75.1,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,LT,Lithuania,2022,,87.3,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,LU,Luxembourg,2015,,59.4,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,LU,Luxembourg,2022,,62.6,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2015,,66.5,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,LV,Latvia,2022,,87.6,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2015,,78.0,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,MT,Malta,2022,,86.0,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2015,,46.5,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,NL,Netherlands,2022,,63.1,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2015,,48.6,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,NO,Norway,2022,,63.3,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2015,,72.5,,u,low reliability,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,PL,Poland,2022,,83.4,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2015,,72.5,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,PT,Portugal,2022,,76.2,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2015,,83.8,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,RO,Romania,2022,,93.0,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2015,,77.9,,,,,
dataflow,ESTAT:ILC_SCP04$DV_2741(1.0),"Persons participating in in cultural or sport activities in the last 12 months by income quintile, household composition, degree of urbanisation, activity type and frequency",A,Annual,NM12,Not in the last 12 months,AC525,Sports events,TOTAL,Total,TOTAL,Total,TOTAL,Total,PC,Percentage,RS,Serbia,2022,,85.2,,,,,
